Document Title,Authors,Author Affiliations,Publication Title,Date Added To Xplore,Publication Year,Volume,Issue,Start Page,End Page,Abstract,ISSN,ISBNs,DOI,Funding Information,PDF Link,Author Keywords,IEEE Terms,INSPEC Controlled Terms,INSPEC Non-Controlled Terms,Mesh_Terms,Article Citation Count,Reference Count,License,Online Date,Issue Date,Meeting Date,Publisher,Document Identifier
"What do game developers test in their products?","Jussi Kasurinen; Kari Smolander","Lappeenranta University of Technology, Lappeenranta, Finland; Lappeenranta University of Technology, Lappeenranta, Finland","ESEM '14: Proceedings of the 8th ACM/IEEE International Symposium on Empirical Software Engineering and Measurement","","2014","","","1","10","Context: Software projects often have four objectives; to produce the required functionality, in budget and in schedule, with acceptable quality. That statement may be true for most of the ordinary software development projects, but are these objectives enough for game development, where creativity and artistic aspects have a major role? Goal: We analyze how game developing organizations test their products, what are their main test objectives and how they perceive themselves in the software business. Method: We interviewed seven game development teams from different companies and studied how they test their products with grounded theory approach. Results: Our results suggest that game developers focus on soft values such as game content or user experience, instead of more traditional objectives such as reliability or efficiency. Conclusions: Game developers have similar, but not fully comparable to software industry, set of priorities in their software testing and quality assurance approaches.","","","10.1145/2652524.2652525","","https://dl.acm.org/doi/pdf/10.1145/2652524.2652525","","Quality assurance","","","","13","336","","","","","",""
"Top-down program comprehension with multi-layer clustering based on LDA","Xiangyue Liu; Xiaobing Sun; Bin Li","Yangzhou University, China; Yangzhou University, China / Nanjing University, China; Yangzhou University, China / Nanjing University, China","EAST 2014: Proceedings of the 2014 3rd International Workshop on Evidential Assessment of Software Technologies","","2014","","","56","59","Software change is a fundamental ingredient of software maintenance and evolution. During software maintenance and evolution, developers usually need to understand the system quickly and accurately. With the increasing size and complexity of the evolving system, program comprehension becomes an increasingly difficult activity. In this paper, we propose a novel top-down program comprehension approach which utilizes the Latent Dirichlet Allocation (LDA) model to cluster the whole system from coarse class level to finer method level. Our approach provides a multi-layer view of the whole system at different granularity levels and supports a stepwise comprehension activity, which can effectively guide developers to quickly understand the whole system. This paper outlines the details of how to cluster the system in multiple layers based on LDA, and describes the evaluation plans.","","","10.1145/2627508.2627517","","https://dl.acm.org/doi/pdf/10.1145/2627508.2627517","","Software post-development issues","","","","1","86","","","","","",""
"A quantitative analysis of survey data for software design patterns","Cheng Zhang; Futian Wang; Rongbin Xu; Xuejun Li; Yun Yang","Anhui University, China; Anhui University, China; Anhui University, China; Anhui University, China; Anhui University, China","EAST 2014: Proceedings of the 2014 3rd International Workshop on Evidential Assessment of Software Technologies","","2014","","","48","55","Software design patterns are largely concerned with improving the practices and products of software development. However, there has been no systematic analysis how users' profiles influence the effectiveness of design patterns. The aim of this paper is to investigate the links between the respondents' demographic data from our previous online survey and the design patterns. In this paper we employ a statistical approach to analyse the quantitative data collected from the respondents of our previous online survey. Through analysing the demographic data from the 206 responses of the questionnaire, we find that the positive assessment percentage of using patterns increases with greater experience with design patterns. The results show that the functions of design patterns are influenced by users' experiences rather than users' roles.","","","10.1145/2627508.2627516","","https://dl.acm.org/doi/pdf/10.1145/2627508.2627516","","Software development process management","","","","0","187","","","","","",""
"Predicting the number of forks for open source software project","Fangwei Chen; Lei Li; Jing Jiang; Li Zhang","Beihang University, China; Beihang University, China; Beihang University, China; Beihang University, China","EAST 2014: Proceedings of the 2014 3rd International Workshop on Evidential Assessment of Software Technologies","","2014","","","40","47","GitHub is successful open source software platform which attract many developers. In GitHub, developers are allowed to fork repositories and copy repositories without asking for permission, which make contribution to projects much easier than it has ever been. It is significant to predict the number of forks for open source software projects. The prediction can help GitHub to recommend popular projects, and guide developers to find projects which are likely to succeed and worthy of their contribution.","","","10.1145/2627508.2627515","","https://dl.acm.org/doi/pdf/10.1145/2627508.2627515","","Software configuration management and version control systems","","","","1","306","","","","","",""
"Empirical studies on the NLP techniques for source code data preprocessing","Xiaobing Sun; Xiangyue Liu; Jiajun Hu; Junwu Zhu","Yangzhou University, China / Nanjing University, China; Yangzhou University, China; Yangzhou University, China; Yangzhou University, China","EAST 2014: Proceedings of the 2014 3rd International Workshop on Evidential Assessment of Software Technologies","","2014","","","32","39","Program comprehension usually focuses on the significance of textual information to capture the programmers’ intent and knowledge in the software, in particular the source code. In the source code, most of the data is unstructured data, such as the natural language text in comments and identifier names. Researchers in software engineering community have developed many techniques for handling such unstructured data, such as natural language processing (NLP) and information retrieval (IR). Before using the IR technique on the unstructured source code, we must preprocess the text identifies and comments since these data is different from that used in our daily life. During this process, several operations, i.e, tokenization, splitting, stemming, etc. are usually used for preprocessing the unstructured source code. These preprocessing operations will affect the quality of the data used in the IR process. But how these preprocessing operations affect the results of IR is still an open problem. To the best of our knowledge, there are still no studies focusin on this problem. This paper attempts to fill this gap, and conducts some empirical studies to show what are the differences before and after these preprocessing operations. The results show some interesting phenomena based on using or not using these preprocessing operations.","","","10.1145/2627508.2627514","","https://dl.acm.org/doi/pdf/10.1145/2627508.2627514","","Software post-development issues","","","","21","479","","","","","",""
"Estimation of distribution algorithm using variety of information","Juan Yu; Yuyao He","Northwestern Polytechnical University, China; Northwestern Polytechnical University, China","EAST 2014: Proceedings of the 2014 3rd International Workshop on Evidential Assessment of Software Technologies","","2014","","","25","31","Former information of probability model and inferior individuals were discarded in the research of estimation of distribution algorithm usually, but they may contain useful information. In this paper, the former probability information is introduced to avoid premature convergence caused by continuously select superior individuals of current population tobuilt probability model , and the individual sampling from superior probability model is filtered by inferior probability model to avoid generating inferior individuals. The algorithm is simulated through the widely used knapsack examples, the results verify the validity of the proposed method,and give suggestion for the choice of parameter through simulation and analysis.","","","10.1145/2627508.2627513","","https://dl.acm.org/doi/pdf/10.1145/2627508.2627513","","Mathematical optimization","","","","0","41","","","","","",""
"Impact of consecutive changes on later file versions","Meixi Dai; Beijun Shen; Tao Zhang; Min Zhao","Shanghai Jiao Tong University, China; Shanghai Jiao Tong University, China; PLA University of Science and Technology, China; PLA University of Science and Technology, China","EAST 2014: Proceedings of the 2014 3rd International Workshop on Evidential Assessment of Software Technologies","","2014","","","17","24","By analyzing histories of program versions, many researches have shown that software quality is associated with history-related metrics, such as code-related metrics, commit-related metrics, developer-related metrics, process-related metrics, and organizational metrics etc. It has also been revealed that consecutive changes on commit-level are strongly associated with software defects. In this paper, we introduce two novel concepts of consecutive changes: CFC (chain of consecutive bug-fixing file versions) and CAC (chain of consecutive file versions where each pair of adjacent versions are submitted by different developers). And then several experiments are conducted to explore the correlation between consecutive changes and software quality by using three open-source projects from Github. Our main findings include: 1) CFCs and CACs widely exist in file version histories; 2) Consecutive changes have a negative and strong impact on the later file versions in a short term, especially when the length of consecutive change chain is 4 or 5.","","","10.1145/2627508.2627512","","https://dl.acm.org/doi/pdf/10.1145/2627508.2627512","","Software configuration management and version control systems","","","","0","116","","","","","",""
"System-level testing of cyber-physical systems based on problem concerns","Zhi Li; Lu Chen","Guangxi Normal University, China; Guangxi Normal University, China","EAST 2014: Proceedings of the 2014 3rd International Workshop on Evidential Assessment of Software Technologies","","2014","","","60","62","In this paper we propose a problem-oriented approach to system-level testing of cyber-physical systems based on Jackson’s notion of problem concerns. Some close associations between problem concerns and potential faults in the problem space are made, which necessitates system-level testing. Finally, a research agenda has been put forward with the goal of building a repository of system faults and mining particular problem concerns for system-level testing.","","","10.1145/2627508.2627511","","https://dl.acm.org/doi/pdf/10.1145/2627508.2627511","","Program verification","","","","1","102","","","","","",""
"Does pareto's law apply to evidence distribution in software engineering? an initial report","Hao Tang; You Zhou; Xin Huang; Guoping Rong","Nanjing University, China; Nanjing University, China; Nanjing University, China; Nanjing University, China","EAST 2014: Proceedings of the 2014 3rd International Workshop on Evidential Assessment of Software Technologies","","2014","","","9","16","Data is the source as well as raw format of evidence. As an important research methodology in evidence-based software engineering, systematic literature reviews (SLRs) are used for identifying the evidence and critically appraising the evidence, i.e. empirical studies that report (empirical) data about specific research questions. The 80/20 Rule (or Pareto's Law) reveals a 'vital few' phenomenon widely observed in many disciplines in the last century. However, the applicability of Pareto's Law to evidence distribution in software engineering (SE) is never tested yet. The objective of this paper is to investigate the applicability of Pareto's Law to the evidence distribution on specific topic areas in software engineering (in the form of systematic reviews), which may help us better understand the possible distribution of evidence in software engineering, and further improve the effectiveness and efficiency of literature search. We performed a tertiary study of SLRs in software engineering dated between 2004 and 2012. We further tested the Pareto's Law by collecting, analyzing, and interpreting the distribution (over publication venues) of the primary studies reported in the existing SLRs. Our search identified 255 SLRs, 107 of which were included according to the selection criteria. The analysis of the extracted data from these SLRs presents a preliminary view of the evidence (study) distribution in software engineering. The nonuniform distribution of evidence is supported by the data from the existing SLRs in SE. However, the present observation reflects a weaker 'vital few' relation between study and venue than the 80/20 Rule statement. Top referenced venues are suggested when researchers search for studies in software engineering. It is also noticeable to the community that the primary studies are improperly or incompletely reported in many SLRs.","","","10.1145/2627508.2627510","","https://dl.acm.org/doi/pdf/10.1145/2627508.2627510","","Software configuration management and version control systems","","","","0","71","","","","","",""
"Online reliability prediction of service composition","Zuohua Ding; Ting Xu; Mei-Hwa Chen","Zhejiang Sci-Tech University, China; Zhejiang Sci-Tech University, China; SUNY Albany, USA","EAST 2014: Proceedings of the 2014 3rd International Workshop on Evidential Assessment of Software Technologies","","2014","","","1","8","Reliability is an important quality attribute for service oriented software. Existing approaches use static data collected from the testing to predict the software reliability. These approaches do not address the dynamism of service behavior after deployment. In this paper, we propose a method from any time moment to predict reliability of service composition in the near future. We first collect the service runtime data to predict the future failure data by using the ARIMA model. We then predict the reliability of each port based on the Nelson model, and nally we can compute the reliability of composite services. An Online Shop example is used to demonstrate the eectiveness of our method.","","","10.1145/2627508.2627509","","https://dl.acm.org/doi/pdf/10.1145/2627508.2627509","","Program verification","","","","1","76","","","","","",""
"Incorporating qualitative and quantitative factors for software defect prediction","Dandan Wang; Qing Wang; Zhenghua Hong; Xichang Chen; Liwen Zhang; Ye Yang","Laboratory for Internet Software Technologies, Institute of Software, Beijing, China; Laboratory for Internet Software Technologies, Institute of Software, Beijing, China; Chinese Development Bank, Beijing, China; Chinese Development Bank, Beijing, China; Chinese Development Bank, Beijing, China; Laboratory for Internet Software Technologies, Institute of Software, Beijing, CA, China","EAST '12: Proceedings of the 2nd international workshop on Evidential assessment of software technologies","","2012","","","61","66","Defect is an important quality attribute of software. Defect is injected in development process and depended on the maturity level of the processes. How many defects were detected is enough? In any software organization, effort estimation and defect prediction are big challenges. Predicting the number of defects in the early stage of software development life cycle will be more helpful for the organizations to estimate the quality of developed product and optimize the resources schedule. Especially in outsourcing organization, the early precise defect prediction can help them to monitor the supplier's process and establish the criteria to verify the outsourcing products. Chinese development bank (CDB) is such an outsourcing organization, who applied SAM process area of CMMI to manage their outsourcing projects. In this paper, we proposed a prediction mode, which incorporated the qualitative factors from COQUALMO and the quantitative data collected from 21 historic financial projects of CDB. Principal Component Analysis (PCA) method was adopted to analyze the inter-correlated factors, and the key factors were determined to simplify the proposed model. We also evaluated its performance and compared with the software defect introduction (DI) model of COQUALMO. The results show that 66.67% predicted results are better than DI model and 80.5% predicted results have AE which are less than 50 while 95.24% predicted results have AE which are less than 100.","","","10.1145/2372233.2372250","","https://dl.acm.org/doi/pdf/10.1145/2372233.2372250","","Software configuration management and version control systems","","","","2","183","","","","","",""
"Formal specification of usability heuristics: how convenient it is?","Cristhy Jimenez; Cristian Rusu; Virginica Rusu; Silvana Roncagliolo; Rodolfo Inostroza","Pontificia Universidad Catolica de Valparaiso, Valparaiso, Chile; Pontificia Universidad Catolica de Valparaiso, Valparaiso, Chile; Universidad de Playa Ancha, Valparaiso, Chile; Pontificia Universidad Catolica de Valparaiso, Valparaiso, Chile; Pontificia Universidad Catolica de Valparaiso, Valparaiso, Chile","EAST '12: Proceedings of the 2nd international workshop on Evidential assessment of software technologies","","2012","","","55","60","The challenge of developing highly usable interactive software systems has motivated several researchers to focus on providing new elements for designing and evaluating usability. The use of interaction and usability design patterns has been promoted to achieve this. A proposal to formally specify a new set of usability heuristics to be used in a heuristic inspection has appeared. It is still arguable if formal specification of such heuristics improves the performance of usability evaluations. This paper discusses the relevance of the use of patterns in the specification of usability heuristics, based on empirical evidence collected through query techniques. The results showed that formal specification of usability heuristics through patterns could facilitate the heuristic evaluations, regardless the evaluators' experience.","","","10.1145/2372233.2372249","","https://dl.acm.org/doi/pdf/10.1145/2372233.2372249","","User centered design","","","","8","307","","","","","",""
"Recovering design patterns to support program comprehension","Linzhang Wang; Zhixiong Han; Jiantao He; Hanfei Wang; Xuandong Li","Nanjing University, Nanjing, China; Nanjing University, Nanjing, China; Nanjing University, Nanjing, China; Nanjing University, Nanjing, China; Nanjing University, Nanjing, China","EAST '12: Proceedings of the 2nd international workshop on Evidential assessment of software technologies","","2012","","","49","54","This paper presents a design pattern directed software clustering approach to support program comprehension. First, the code is parsed to recover the design pattern information. Second, the code is clustered considering design patterns. Classes/interfaces are grouped into clusters based on their inter-role relationship of design patterns. Finally, a cluster-level view of the original code is constructed to support understanding the code. A prototype tool TasteJ was implemented to support the automation of proposed approach. Experiments are conducted to evaluate the effectiveness of the approach. The experimental results show that the approach is encouraging and promising.","","","10.1145/2372233.2372248","","https://dl.acm.org/doi/pdf/10.1145/2372233.2372248","","Software reverse engineering","","","","3","144","","","","","",""
"An empirical study on identifying core developers using network analysis","Wen Zhang; Ye Yang; Qing Wang","Institute of Software, Chinese Academy of Sciences, Beijing, China; Institute of Software, Chinese Academy of Sciences, Beijing, China; Institute of Software, Chinese Academy of Sciences, Beijing, China","EAST '12: Proceedings of the 2nd international workshop on Evidential assessment of software technologies","","2012","","","43","48","This paper conducts an empirical study of ArgoUML project to identify its core developers of each release. Unlike most previous studies regarding OSS email archives as a whole social network, our focus is on the quantitative analysis of a series of social networks produced in the process of OSS evolution. We attempt two types of networks as unipartite network and bipartite network. With unipartite network, we construct the network using developer cooperation information. With bipartite network, we construct the network using both developer information and email topic information. Experimental results demonstrate that bipartite network has produced better results in core developer identification than traditional unipartite network. Moreover, degree is more effective in identifying core developers from networks than other measures. We present the explanation for the experimental outcome.","","","10.1145/2372233.2372247","","https://dl.acm.org/doi/pdf/10.1145/2372233.2372247","","Formal methods","","","","3","192","","","","","",""
"Looking for micro-process in large-scale data","Minghui Zhou","Peking University, Beijing, China","EAST '12: Proceedings of the 2nd international workshop on Evidential assessment of software technologies","","2012","","","39","42","Micro-processes (or micro-patterns) are fine-scale practices used by software projects to accomplish key tasks: reporting and resolving issues, debugging code, mentoring newcomers, and so forth. It is a challenge to discover micro-patterns that may guide the practice across projects. We propose a large-scale evidence based approach. The first step is to collect data from Internet and build a standardized public repository that mirrors the open source universe. In the second step, we could start from specific projects and then generalize the findings across the universe, or, we could target the whole universe projects first and then cluster the findings. Examples are given about how it is proceeded.","","","10.1145/2372233.2372245","","https://dl.acm.org/doi/pdf/10.1145/2372233.2372245","","Software performance","","","","2","80","","","","","",""
"Action research as an enabler of industry-relevant studies","Torgeir Dingsøyr","SINTEF, Trondheim, Norway","EAST '12: Proceedings of the 2nd international workshop on Evidential assessment of software technologies","","2012","","","37","38","In this talk, I will first describe the challenge of industry-relevance in software engineering, which is shown by calls for more industry-relevant research and lack of interest from industry in academic conferences. Second, I will show examples of how action research with industry participants has initiated rigorous studies on topics with industrial relevance. Examples range from studies on teamwork in software development, knowledge management in software companies and studies of use of electronic process guides. In conclusion, I will describe key recommendations in order to increase the volume of industry-relevant research in software engineering.","","","10.1145/2372233.2372244","","https://dl.acm.org/doi/pdf/10.1145/2372233.2372244","","Software and its engineering","","","","0","103","","","","","",""
"SLuRp: a tool to help large complex systematic literature reviews deliver valid and rigorous results","David Bowes; Tracy Hall; Sarah Beecham","University of Hertfordshire, Hatfeld, United Kingdom; Brunel University, Uxbridge, United Kingdom; University of Limerick, Limerick, Ireland","EAST '12: Proceedings of the 2nd international workshop on Evidential assessment of software technologies","","2012","","","33","36","Background: Systematic literature reviews are increasingly used in software engineering. Most systematic literature reviews require several hundred papers to be examined and assessed. This is not a trivial task and can be time consuming and error-prone. Aim: We present SLuRp - our open source web enabled database that supports the management of systematic literature reviews.","","","10.1145/2372233.2372243","","https://dl.acm.org/doi/pdf/10.1145/2372233.2372243","","Information systems applications","","","","15","868","","","","","",""
"Valuing evaluation: methodologies to bridge research and practice","Petteri Kaskenpalo; Stephen G. MacDonell","AUT University, Auckland, New Zealand; AUT University, Auckland, New Zealand","EAST '12: Proceedings of the 2nd international workshop on Evidential assessment of software technologies","","2012","","","27","32","The potential disconnect between research and practice in software engineering (SE) means that the uptake of research outcomes has at times been limited. In this paper we seek to identify research approaches that are rigorous in terms of method but that are also relevant to software engineering practitioners. After considering the correspondence of several approaches to software systems research and practice we recommend a framework for applying grounded theory in SE research, as a means of delivering both robust and useful outcomes.","","","10.1145/2372233.2372242","","https://dl.acm.org/doi/pdf/10.1145/2372233.2372242","","Computer science education","","","","0","124","","","","","",""
"Empirical studies of embedded software development using agile methods: a systematic review","Mingjuan Xie; Mengjiao Shen; Guoping Rong; Dong Shao","Nanjing University, Nanjing, China; Nanjing University, Nanjing, China; Nanjing University, Nanjing, China; Nanjing University, Nanjing, China","EAST '12: Proceedings of the 2nd international workshop on Evidential assessment of software technologies","","2012","","","21","26","Agile approaches are proved by numerous case studies and reports to be effective and constructive in desktop software development. However, the situation is quite different in the embedded world due to the unique characteristics of the embedded software projects, which bring many difficulties to developers. And little is known about the current application status of agile methods to cope with this special domain. In this paper, a systematic review was conducted to explore the particularity of the embedded software development and the relevant solutions using agile methods and practices. The result will supply a guideline to choose the appropriate agile elements to deal with the challenges derived from embedded characteristics.","","","10.1145/2372233.2372240","","https://dl.acm.org/doi/pdf/10.1145/2372233.2372240","","Software development process management","","","","7","738","","","","","",""
"Indirect effects in evidential assessment: a case study on regression test technology adoption","Emelie Engström; Robert Feldt; Richard Torkar","Lund University, Lund, Sweden; Chalmers University of Technology and Gothenburg University, Göteborg, Sweden; Chalmers University of Technology and Gothenburg University, Göteborg, Sweden","EAST '12: Proceedings of the 2nd international workshop on Evidential assessment of software technologies","","2012","","","15","20","Background: There is a need for efficient regression testing in most software development organizations. Often the proposed solutions involve automation. However, despite this being a well researched area, research results are rarely applied in industrial practice. Aim: In this paper we aim to bridge the gap between research and practice by providing examples of how evidence-based regression testing approaches can be adopted in industry. We also discuss challenges for the research community. Method: An industrial case study was carried out to evaluate the possibility to improve regression testing at Sony Ericsson Mobile Communications. We analyse the procedure undertaken based on frameworks from the evidence based software engineering, EBSE, paradigm (with a focus on the evidence) and automation literature (with a focus on the practical effects). Results: Our results pinpoint the need for systematic approaches when introducing a new tool. Practitioners and researchers need congruent guidelines supporting the appraisal of both the evidence base and the pragmatic effects, both direct but also indirect, of the changes. This is illustrated by the introduction of the automation perspective.","","","10.1145/2372233.2372239","","https://dl.acm.org/doi/pdf/10.1145/2372233.2372239","","Software and its engineering","","","","6","121","","","","","",""
"On the application of genetic algorithms for test case prioritization: a systematic literature review","Cagatay Catal","Istanbul Kultur University, Istanbul, Turkey","EAST '12: Proceedings of the 2nd international workshop on Evidential assessment of software technologies","","2012","","","9","14","We conducted a Systematic Literature Review (SLR) to investigate the effectiveness of genetic algorithms for test case prioritization. The search string retrieved 120 test case prioritization papers, but after we read them in full, we identified that genetic algorithm was used in seven primary studies. One paper does not provide any experimental data. Based on the results of these six papers, we conclude that there is evidence that genetic algorithm-based techniques are effective for test case prioritization and the field is still open for further research.","","","10.1145/2372233.2372238","","https://dl.acm.org/doi/pdf/10.1145/2372233.2372238","","Software testing and debugging","","","","5","347","","","","","",""
"The role of systematic reviews in identifying the state of the art in web resource estimation","Emilia Mendes; Damir Azhar","Zayed University, Dubai, Uae; University of Auckland, Auckland, New Zealand","EAST '12: Proceedings of the 2nd international workshop on Evidential assessment of software technologies","","2012","","","3","8","The goal of this position paper is to motivate the importance of SRs, and to present a SR of Web resource estimation. The SR results suggest that there is plenty of work to be done in the field of Web resource estimation whether it be investigating a more comprehensive approach that considers more than a single resource facet, evaluating other possible resource predictors, or trying to determine guidelines that would help simplify the process of selecting a resource estimation technique.","","","10.1145/2372233.2372237","","https://dl.acm.org/doi/pdf/10.1145/2372233.2372237","","Process validation","","","","0","109","","","","","",""
"Systematic review in software engineering: where we are and where we should be going","Barbara A. Kitchenham","Keele University, Stoke-on-Trent, United Kingdom","EAST '12: Proceedings of the 2nd international workshop on Evidential assessment of software technologies","","2012","","","1","2","In 2004 Kitchenham et al. first proposed the idea of evidence-based software engineering (EBSE). EBSE requires a systematic and unbiased method of aggregating empirical studies and has encouraged software engineering researches to undertake systematic literature reviews (SLRs) of Software Engineering topics and research questions. As software engineers began to use the SLR technology, they also began to comment on the SLR process itself. Brereton et al (2007) was one of the first papers that commented on issues connected with performing SLRs and many such papers have followed since covering topics such as: The use of SLRs in education; Experiences of novices using SLRs; The adoption of mapping and scoping studies; The repeatability of SLRs; Improving the search and selection processes; Quality assessment of primary studies; Improving aggregation processes.","","","10.1145/2372233.2372235","","https://dl.acm.org/doi/pdf/10.1145/2372233.2372235","","Software and its engineering","","","","19","1,652","","","","","",""
"Development of qualification of security status suitable for cloud computing system","Satoshi Kai; Tomohiro Shigemoto; Tetsuro Kito; Satoshi Takemoto; Tadashi Kaji","Hitachi, Ltd., Yokohama Research Laboratory, Yokohama-shi, Japan; Hitachi, Ltd., Yokohama Research Laboratory, Yokohama-shi, Japan; Hitachi, Ltd., Yokohama Research Laboratory, Yokohama-shi, Japan; Hitachi, Ltd., Information & Telecommunication Systems Company, Kawasaki-shi, Japan; Hitachi, Ltd., Yokohama Research Laboratory, Yokohama-shi, Japan","MetriSec '12: Proceedings of the 4th international workshop on Security measurements and metrics","","2012","","","17","24","Cloud services have recently been expanding rapidly, but business users are still in the minority compared with consumer users. From the viewpoint of organizational risk management, it is necessary to control the risks of the cloud computing environment used as part of an organization's information system in order to minimize any negative influence on the organization's mission or business processes. In a previous article, the authors divided cloud security metrics into two security levels. One level shows how the security metrics influence the mission or business processes in 27 dimensions. The other level shows the security status at the time and the influence range when an incident occurs. This article focuses the latter variable security level and describes the results of developing a cloud security visualization system that was designed based on collection, analysis, and visualization architecture to calculate the level. From the viewpoint of security risk management, the system is considerered to be effective for cloud service providers because it reduces the time needed to investigate the cause of incidents and to recover from them, it helps in triage assessment when many incidents happen simultaneously, and it can detect warnings of an incident and forestall such incidents before they occur.","","","10.1145/2372225.2372232","","https://dl.acm.org/doi/pdf/10.1145/2372225.2372232","","Security and privacy","","","","3","617","","","","","",""
"Predicting vulnerable classes in an Android application","Riccardo Scandariato; James Walden","KU Leuven, Leuven, Belgium; Northern Kentucky University, Highland Heights, KY, USA","MetriSec '12: Proceedings of the 4th international workshop on Security measurements and metrics","","2012","","","11","16","Smart phones have been outselling PCs for several years. The Android operating system dominates the smart phone market, and the Android Market (now Google Play Store) recently passed the mark of 15 billions application downloads. Therefore, there is a large base of users that is attractive for hackers to target. In this paper, we will examine the questions of whether mobile applications developed for the Android platform are vulnerable or not, and how to predict which classes of an Android application are vulnerable. This paper approaches an answer to these questions by analyzing one very popular application of the Android Market and developing a vulnerability prediction model with high accuracy (over 80%) and precision (over 75%).","","","10.1145/2372225.2372231","","https://dl.acm.org/doi/pdf/10.1145/2372225.2372231","","Formal methods","","","","18","429","","","","","",""
"Software vulnerability prediction using text analysis techniques","Aram Hovsepyan; Riccardo Scandariato; Wouter Joosen; James Walden","Katholieke Universiteit Leuven, Leuven, Belgium; Katholieke Universiteit Leuven, Leuven, Belgium; Katholieke Universiteit Leuven, Leuven, Belgium; Northern Kentucky University, Highland Heights, KY, USA","MetriSec '12: Proceedings of the 4th international workshop on Security measurements and metrics","","2012","","","7","10","Early identification of software vulnerabilities is essential in software engineering and can help reduce not only costs, but also prevent loss of reputation and damaging litigations for a software firm. Techniques and tools for software vulnerability prediction are thus invaluable. Most of the existing techniques rely on using component characteristic(s) (like code complexity, code churn) for the vulnerability prediction. In this position paper, we present a novel approach for vulnerability prediction that leverages on the analysis of raw source code as text, instead of using cooked features. Our initial results seem to be very promising as the prediction model achieves an average accuracy of 0.87, precision of 0.85 and recall of 0.88 on 18 versions of a large mobile application.","","","10.1145/2372225.2372230","","https://dl.acm.org/doi/pdf/10.1145/2372225.2372230","","Program verification","","","","34","563","","","","","",""
"Comparing and applying attack surface metrics","Jeffrey Stuckman; James Purtilo","University of Maryland, College Park, MD, USA; University of Maryland, College Park, MD, USA","MetriSec '12: Proceedings of the 4th international workshop on Security measurements and metrics","","2012","","","3","6","A software system's attack surface metric measures the freedom of a potential attacker to influence the system's execution, potentially exploiting a security vulnerability. Existing attack surface metrics aim to measure the security impact associated with deploying an application or component; however, a systematic evaluation of various metrics' suitability for this purpose has not yet been performed. We outline a framework for formalizing code-level attack surface metrics and deployment-time activities that reduce the attack surface of an application. We also outline a tool for measuring the attack surface of a deployed web application, along with a method to retrospectively evaluate an attack surface metric over a corpus of known vulnerabilities.","","","10.1145/2372225.2372229","","https://dl.acm.org/doi/pdf/10.1145/2372225.2372229","","Software product lines","","","","4","407","","","","","",""
"From revenue assurance to assurance: the importance of measurementin computer security","Peter Gutmann","University of Auckland, Auckland, New Zealand","MetriSec '12: Proceedings of the 4th international workshop on Security measurements and metrics","","2012","","","1","2","In 1995, Netscape rolled out SSL, the application-level security protocol that's used to secure web browsing, email, FTP, instant messaging, VoIP, and in general anything that needs an encrypted pipe from A to B. SSL is rather crucially dependent for its security on certificates created by third-party CAs, but for the first 11/2 decades of its existence no-one had ever tried to measure how effectively these were being handled. When a volunteer-run project by the EFF did finally examine the situation, they found a chaotic mess that still hasn't been fully untangled.","","","10.1145/2372225.2372227","","https://dl.acm.org/doi/pdf/10.1145/2372225.2372227","","Reliability","","","","0","114","","","","","",""
"A comparison of database fault detection capabilities using mutation testing","Donald W. McCormick; William B. Frakes; Reghu Anguswamy","Virginia Tech., Falls Church, VA, USA; Virginia Tech., Falls Church, VA, USA; Virginia Tech., Falls Church, VA, USA","ESEM '12: Proceedings of the ACM-IEEE international symposium on Empirical software engineering and measurement","","2012","","","323","326","Mutation testing involves systematically generating and introducing faults into an application to improve testing. A quasi-experimental study is reported comparing the fault-detection capabilities of real-world database application test suites to those of an SQL vendor test suite (NIST SQL) based on mutation scores. The higher the mutation score the more successful the test suite will be at detecting faults. The SQLMutation tool was used to generate query mutants from beginner-level sample schemas obtained from three popular real-world database test suite vendors -- MySQL, SQL Server, and Oracle. Four SQLMutation operators were applied to both real-world and NIST SQL vendor compliance test suites - SQL Clause (SC), Operator Replacement (OR), NULL (NL) and Identifier Replacement (IR). Two mutation operators, SC and NL generated significantly lower mutation scores in real-world test suites than for those in the vendor test suite. The IR operator generated significantly higher mutation scores in real-world test suites than for those in the vendor test suite. The OR operator produced roughly the same mutation scores in both the real-world and vendor test suites.","","","10.1145/2372251.2372310","","https://dl.acm.org/doi/pdf/10.1145/2372251.2372310","","Query languages","","","","1","180","","","","","",""
"Language interaction and quality issues: an exploratory study","Antonio Vetro'; Federico Tomassetti; Marco Torchiano; Maurizio Morisio","Politecnico di Torino, Torino, Italy; Politecnico di Torino, Torino, Italy; Politecnico di Torino, Torino, Italy; Politecnico di Torino, Torino, Italy","ESEM '12: Proceedings of the ACM-IEEE international symposium on Empirical software engineering and measurement","","2012","","","319","322","Most software systems are complex and composed of a large number of artifacts. To realize each different artifact specific techniques are used resorting to different abstractions, languages and tools. Successful composition of different elements requires coherence among them. Unfortunately constraints between artifacts written in different languages are usually not formally expressed nor checked by supporting tools; as a consequence they can be a source of problems. In this paper we explore the role of the relations between artifacts written in different languages by means of a case study on the Hadoop open source project. We present the problem introducing its terminology, we quantify the phenomenon and investigate its relation with defect proneness.","","","10.1145/2372251.2372309","","https://dl.acm.org/doi/pdf/10.1145/2372251.2372309","","Metrics","","","","6","129","","","","","",""
